Document Date,purchasing document,item,material,short text,order quantity,order unit,currency,net price,net order value,plant,purchasing group,purchasing organization,price unit,supplier_code,supplier_name
10/06/2018,4500138943,30,,อุปกรณ์สำหรับงานซ่อม water bath CC,1,JOB,THB,3770,3770,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
10/22/2018,4500139366,10,,รื้อถอนซุ้มไม้บริเวณจุดรวมพล1+ค่าแรง,1,JOB,THB,5600,5600,RB11,RB0,RB00,1,BG00015912, K.Suwit Sukkasae
10/17/2018,4500139327,10,,"ซ่อมเครื่องปรับอากาศ ขนาด 48,000 BTU",1,JOB,THB,5724,5724,RB11,RB2,RB00,1,BG00015913, Fresh Electric Technolog
10/17/2018,4500139328,10,,"ซ่อมเครื่องปรับอากาศ ขนาด 18,000 BTU",1,JOB,THB,13700,13700,RB11,RB2,RB00,1,BG00015913, Fresh Electric Technolog
10/17/2018,4500139329,10,,"ซ่อมเครื่องปรับอากาศ ขนาด 120,000 BTU",1,SET,THB,6550,6550,RB11,RB2,RB00,1,BG00015913, Fresh Electric Technolog
10/17/2018,4500139375,10,,ซ่อมตู้แช่เคมี ชั้น3 RD,1,SET,THB,6500,6500,RB11,RB1,RB00,1,BG00015913, Fresh Electric Technolog
10/09/2018,4500138137,10,,MA POWER EDGE R320,1,JOB,THB,25500,25500,RB11,RB0,RB00,1,BG00015935," EP & IT SOLUTION CO.,LTD"
10/05/2018,4500137981,10,,โต๊ะพับอเนกประสงค์ แวลูชอยส์ T60150,5,SET,THB,1261.68,6308.4,RB11,RB0,RB00,1,BG00016130, COL Public Company Limit
10/17/2018,4500138723,10,,Aqualine Karl Fisher Complete 5,3,EA,THB,3750,11250,RB11,RB3,RB00,1,BG00016313," APEX CHEMICALS CO.,LTD."
10/05/2018,4500137948,40,,ACTCOL ED-28,18,KG,USD,0,0,RB11,RB3,RB00,1,BG00016451, MITSUI CHEMICALS & SKC P
10/05/2018,4500137948,50,,ACTCOL EP-551C,18,KG,USD,0,0,RB11,RB3,RB00,1,BG00016451, MITSUI CHEMICALS & SKC P
10/17/2018,4500138698,10,,ซ่อมเครื่อง Mold temp controller,1,JOB,THB,4500,4500,RB11,RB3,RB00,1,BG00018403," KAWATA (THAILAND) CO.,LT"
10/17/2018,4500138698,20,,Service charge,1,JOB,THB,3600,3600,RB11,RB3,RB00,1,BG00018403," KAWATA (THAILAND) CO.,LT"
10/19/2018,4500139151,10,,"Ball Valve Model 10UTB Size 2""",1,EA,THB,5900,5900,RB11,RB0,RB00,1,BG00018771," PAKO ENGINEERING CO.,LTD"
10/19/2018,4500139151,20,,"Ball Valve Model 10UTB Size 3/4""",1,EA,THB,2500,2500,RB11,RB0,RB00,1,BG00018771," PAKO ENGINEERING CO.,LTD"
10/19/2018,4500139151,30,,"Ball Valve Model 10UTB Size 1""",1,EA,THB,3700,3700,RB11,RB0,RB00,1,BG00018771," PAKO ENGINEERING CO.,LTD"
10/19/2018,4500139151,40,,"Ball Valve Model 10UTB Size 1.1/2""",2,EA,THB,815,1630,RB11,RB0,RB00,1,BG00018771," PAKO ENGINEERING CO.,LTD"
10/19/2018,4500139151,50,,"Ball Valve Model 10UTB Size 3/4""",3,EA,THB,330,990,RB11,RB0,RB00,1,BG00018771," PAKO ENGINEERING CO.,LTD"
10/19/2018,4500139151,60,,"Ball Valve Model 10UTB Size 1/2""",5,EA,THB,250,1250,RB11,RB0,RB00,1,BG00018771," PAKO ENGINEERING CO.,LTD"
10/19/2018,4500139153,10,,Pressure Gauge Model : GB100 (MA-CC),1,EA,THB,16750,16750,RB11,RB0,RB00,1,BG00018771," PAKO ENGINEERING CO.,LTD"
10/19/2018,4500139153,20,,Pressure Gauge Model : GB100 (UU-IRW),1,EA,THB,2000,2000,RB11,RB0,RB00,1,BG00018771," PAKO ENGINEERING CO.,LTD"
10/19/2018,4500138884,10,,สายส่งน้ำดับเพลิง PVC โครงสร้าง 3 ชั้น,6,SET,THB,5225,31350,RB11,RB0,RB00,1,BG00019042, Bangkok Safety & Sling C
10/19/2018,4500138884,20,,หัวฉีดน้ำดับเพลิงทองเหลือง,3,SET,THB,3030.5,9091.5,RB11,RB0,RB00,1,BG00019042, Bangkok Safety & Sling C
10/19/2018,4500138884,30,,ตู้เก็บสายดับเพลิง 2 เส้น,1,SET,THB,3800,3800,RB11,RB0,RB00,1,BG00019042, Bangkok Safety & Sling C
10/01/2018,4500137575,10,,"นาฬิกาจับเวลา""Casio""#HS-70W",1,SET,THB,1750,1750,RB11,RB1,RB00,1,BG00019533," Phattharawit Hitech Co.,"
10/25/2018,4500139356,10,,Installation New Main Supply Cable,1,JOB,THB,68771,68771,RB11,RB2,RB00,1,BG00019730," CI TRANSFER CO.,LTD."
10/25/2018,4500139380,10,,งานดึงสัญญาณ โฟร์มิเตอร์เข้า PLC,1,JOB,THB,35000,35000,RB11,RB0,RB00,1,BG00019730," CI TRANSFER CO.,LTD."
10/05/2018,4500137977,10,,ซ่อมเปลี่ยนหัววัดใหม่ FWK-SHI-2.3x300-IM,1,EA,THB,1300,1300,RB11,RB1,RB00,1,BG00020070, TECHNOLOGY INSTRUMENTS C
10/05/2018,4500137977,20,,ซ่อมเปลี่ยนหัววัดใหม่FWP-19A-6.35x460-3M,1,EA,THB,2800,2800,RB11,RB1,RB00,1,BG00020070, TECHNOLOGY INSTRUMENTS C
10/05/2018,4500137977,30,,ซ่อมเปลี่ยนหัววัดใหม่FWP-19A-6.35x460-3M,1,EA,THB,2800,2800,RB11,RB1,RB00,1,BG00020070, TECHNOLOGY INSTRUMENTS C
10/02/2018,4500137646,10,,Adapter telfon for Thermometer,12,EA,THB,2500,30000,RB11,RB1,RB00,1,BG00020242, SP GLASS AND CHEMICALS R
10/26/2018,4500139254,10,,LED Tube 16W.4ft(Milky-Industrial type),104,SET,THB,290,30160,RB11,RB0,RB00,1,BG00020293, VALUATION ENGINEERING CO
10/26/2018,4500139254,20,,Material & Equipment,1,EA,THB,840,840,RB11,RB0,RB00,1,BG00020293, VALUATION ENGINEERING CO
10/26/2018,4500139254,30,,Installation,1,EA,THB,9000,9000,RB11,RB0,RB00,1,BG00020293, VALUATION ENGINEERING CO
10/05/2018,4500138942,10,,Chiller zone Waterbase ขนาด 50 Tons No.2,1,JOB,THB,20820,20820,RB11,RB1,RB00,1,BG00021141, ASIA MARKETING (THAILAND
10/10/2018,4500138226,10,,ซ่อมตู้ Espec ตู้ควบคุมอุณหภูมิ,1,JOB,THB,24852,24852,RB11,RB3,RB00,1,BG00022196, ESPEC ENGINEERING (THAIL
10/31/2018,4500139759,10,,"จักรยาน 24"" Turbo Delight",1,SET,THB,2794.39,2794.39,RB11,RB3,RB00,1,BG00023096, EK-CHAI DISTRIBUTION SYS
10/04/2018,4500137979,10,,ปรับปรุงภูมิทัศน์Water Treat. Plant(40%),1,EA,THB,84000,84000,RB11,RB0,RB00,1,BG00023730, TMK Engineering and Supp
10/04/2018,4500137979,20,,ปรับปรุงภูมิทัศน์Water Treat. Plant(60%),1,EA,THB,126000,126000,RB11,RB0,RB00,1,BG00023730, TMK Engineering and Supp
10/01/2018,4500137836,10,,Control Box with Air Valve with,1,SET,THB,60000,60000,RB11,RB2,RB00,1,BG00023877, T.A.B. Engineering and S
10/10/2018,4500138345,10,,อุปกรณ์ติดตามรถGPS+Fuel Sensor,2,SET,THB,6500,13000,RB11,RB0,RB00,1,BG00023908, Cartrack Technologies(Th
10/18/2018,4500138786,10,,Dispersed reactor unit (40%),1,EA,THB,2022160,2022160,RB11,RB1,RB00,1,BG00023952," HEXON ENGINEERING CO.,LT"
10/18/2018,4500138786,20,,Dispersed reactor unit (60%),1,EA,THB,3033240,3033240,RB11,RB1,RB00,1,BG00023952," HEXON ENGINEERING CO.,LT"
10/18/2018,4500138786,30,,Mechanical seal for agitator(40%),1,EA,THB,1248300,1248300,RB11,RB1,RB00,1,BG00023952," HEXON ENGINEERING CO.,LT"
10/18/2018,4500138786,40,,Mechanical seal for agitator(60%),1,EA,THB,1872450,1872450,RB11,RB1,RB00,1,BG00023952," HEXON ENGINEERING CO.,LT"
10/26/2018,4500139288,10,,งานเดินไฟSpot Light LED50W 3ตัว+Install,1,EA,THB,30000,30000,RB11,RB0,RB00,1,BG00023993," CHAIN KARN CHANG CO.,LTD"
10/26/2018,4500139312,10,,ค่าบริการไล่นก งวดที่ 1 (มัดจำ),1,JOB,THB,100000,100000,RB11,RB0,RB00,1,BG00023994, MR. SUPALAK  PEADIT
10/26/2018,4500139312,20,,ค่าบริการไล่นก งวดที่ 2,1,JOB,THB,46000,46000,RB11,RB0,RB00,1,BG00023994, MR. SUPALAK  PEADIT
10/26/2018,4500139312,30,,ค่าบริการไล่นก งวดที่ 3,1,JOB,THB,46000,46000,RB11,RB0,RB00,1,BG00023994, MR. SUPALAK  PEADIT
10/29/2018,4500139448,10,,เครื่องตัดแนวตั้ง 3 มูเลย์(50%),1,EA,THB,161000,161000,RB11,RB3,RB00,1,BG00024001," Siam Foam Machinery Co.,"
10/29/2018,4500139448,20,,เครื่องตัดแนวตั้ง 3 มูเลย์(50%),1,EA,THB,161000,161000,RB11,RB3,RB00,1,BG00024001," Siam Foam Machinery Co.,"
