Enter Date,Document No,Item,Short Text,Order Unit,Order Quantity,Order Price,Order Amount,Supplier_Code,Supplier_Name,Enter By
05/28/18,TMSC0104,,ถังขยะ สีเทา 87 ลิตร,,2,1300,2600,,เจนบรรเจิด,OP-009
05/28/18,TMSC0104,,"ไม้ไล่น้ำ 18""",,1,265,265,,เจนบรรเจิด,OP-009
05/28/18,TMSC0104,,ถุงขยะ 18*20,,5,62,310,,เจนบรรเจิด,OP-009
05/28/18,TMSC0104,,ถุงขยะ 30*40,,10,62,620,,เจนบรรเจิด,OP-009
05/28/18,TMSC0104,,"แปรงขัดพื้นพร้อมที่ปาดน้ำ 18""",,1,395,395,,เจนบรรเจิด,OP-009
06/01/18,TMSC0117,,กุญแจหกเหลี่ยม 9 ตัว ทาจิม่า,,1,402,402,,COL,OP-009
06/01/18,TMSC0120,,"ที่ตักน้ำแข็ง 12"" 304",,1,950,950,,ธนพล,OP-009
06/05/18,TMSC0128,,หมึก EPSON 141 สีฟ้า,,3,315,945,,Metro system,OP-009
06/05/18,TMSC0128,,หมึก EPSON 141 สีเหลือง,,1,315,315,,Metro system,OP-009
06/05/18,TMSC0129,,หมึก EPSON GJIC4 ( C),,3,800,2400,,Metro system,OP-009
06/05/18,TMSC0129,,หมึก EPSON GJIC4 ( M),,3,800,2400,,Metro system,OP-009
06/05/18,TMSC0129,,หมึก EPSON GJIC4 (Y),,3,800,2400,,Metro system,OP-009
06/05/18,TMSC0130,,ทินเนอร์ AAA,,3,460,1380,,ธารทองสุวรรณภูมิ,OP-009
06/05/18,TMSC0130,,"เคเบิ้ลไทร์ 12""",,2,148,296,,ธารทองสุวรรณภูมิ,OP-009
06/05/18,TMSC0130,,"เคเบิ้ลไทร์ 8""",,2,60,120,,ธารทองสุวรรณภูมิ,OP-009
06/05/18,TMSC0130,,พุกพลาสติก M7,,1,13.5,13.5,,ธารทองสุวรรณภูมิ,OP-009
05/23/18,TMSC0146,,สีบลอนซ์เงินน้ำมัน,,1,1900,1900,,สเปคตรัมอินดัสทรี,OP-009
06/19/18,TMSC0148,,สี TOA สีเหลืองทาเหล็ก,,2,580,1160,,ธารทองสุวรรณภูมิ,OP-009
06/22/18,TMSC0150,,ป้ายชื่อคล้องคอ สีน่ำเงิน,,1,740,740,,COL,OP-009
06/28/18,TMSC0157,,กระดาษ A3,,5,158,790,,Roxy,OP-009
06/28/18,TMSC0157,,กระดาษ A4  70แกรม,,90,75,6750,,Roxy,OP-009
06/28/18,TMSC0158,,กระดาษ Legal,,5,100,500,,Roxy,OP-009
06/28/18,TMSC0158,,กระดาษต่อเนื่อง 9*11,,10,420,4200,,Roxy,OP-009
06/28/18,TMSC0160,,ถุงใส 16*26,,30,95,2850,,ธนพล,OP-009
06/28/18,TMSC0160,,ผ้ากรองเขียว,,3,600,1800,,ธนพล,OP-009
06/28/18,TMSC0160,,เชือกไนล่อน 6 มม.,,1,500,500,,ธนพล,OP-009
06/28/18,TMSC0167,,รีโมทพรีเซนไร้สาย,,1,1587.85,1587.85,,COL,OP-009
06/28/18,TMSC0171,,สมุดบันทึกมุมมัน,,2,120.56,241.12,,COL,OP-009
06/28/18,TMSC0171,,รีฟิลม็อบดันฝุ่น,,1,101.87,101.87,,COL,OP-009
07/03/18,TMSC0175,,กระดานไวท์บอร์ด 60*80,,1,364.49,364.49,,COL,OP-009
07/02/18,TMSC0176,,ประแจอเนกประสงค์,,1,308.41,308.41,,COL,OP-009
07/02/18,TMSC0176,,ไฟฉายคาดหน้าผาก,,1,279.44,279.44,,COL,OP-009
07/02/18,TMSC0176,,น้ำยาล้างจานซันไลต์,,4,205.61,822.44,,COL,OP-009
07/02/18,TMSC0176,,ไม้กวาดดอกหญ้า,,6,74.77,448.62,,COL,OP-009
07/02/18,TMSC0176,,ไม้กวาดทางมะพร้าว,,6,60.75,364.5,,COL,OP-009
07/09/18,TMSC0189,,ถ่านหุงต้ม,,10,350,3500,,ธนพล,OP-009
07/12/18,TMSC0190,,ถุงมือยางดำ,,120,55,6600,,ธนพล,OP-009
07/12/18,TMSC0191,,ทรายหยาบ,,80,65,5200,,ธารทองสุวรรณภูมิ,OP-009
07/12/18,TMSC0192,,บีกเกอร์ 2 ลิตร,,10,178,1780,,มิท เทคโนโลยี,OP-009
07/12/18,TMSC0192,,บีกเกอร์ 5 ลิตร,,10,455,4550,,มิท เทคโนโลยี,OP-009
07/25/18,TMSC0214,,โอริง,,300,10,3000,,ธารทองสุวรรณภูมิ,OP-009
07/25/18,TMSC0214,,น้ำยาทาท่อ,,24,135,3240,,ธารทองสุวรรณภูมิ,OP-009
07/25/18,TMSC0214,,รองเท้าบู๊ท เบอร์ 12,,3,120,360,,ธารทองสุวรรณภูมิ,OP-009
07/25/18,TMSC0228,,"สามทางเกลียวใน PVC 3/4""",,2,12.9,25.8,,ธารทองสุวรรณภูมิ,OP-009
07/25/18,TMSC0228,,"งอหนา 90 PVC 3/4""",,5,4.7,23.5,,ธารทองสุวรรณภูมิ,OP-009
07/25/18,TMSC0228,,"งอหนา 90 PVC 2""",,15,27.7,415.5,,ธารทองสุวรรณภูมิ,OP-009
07/25/18,TMSC0228,,น้ำยาทาท่อตราช้าง,,2,135,270,,ธารทองสุวรรณภูมิ,OP-009
07/25/18,TMSC0228,,"ข้อต่อตรงเกลียวนอก PVC 2""",,10,17.3,173,,ธารทองสุวรรณภูมิ,OP-009
07/25/18,TMSC0228,,"ท่อสั้นหน้าจาน PVC 2""",,2,156,312,,ธารทองสุวรรณภูมิ,OP-009
07/25/18,TMSC0228,,"ข้อต่อตรงลดหนา PVC 2-1/2""*2""",,1,34,34,,ธารทองสุวรรณภูมิ,OP-009
07/25/18,TMSC0228,,"สามทางลดหนา PVC 1-1/2""*1""",,1,29.1,29.1,,ธารทองสุวรรณภูมิ,OP-009
07/25/18,TMSC0228,,"ข้อต่อตรงเกลียวนอก PVC 2-1/2""",,1,34.9,34.9,,ธารทองสุวรรณภูมิ,OP-009
07/25/18,TMSC0229,,เชือกฟางสี,,12,45,540,,ธารทองสุวรรณภูมิ,OP-009
07/24/18,TMSC0238,,ตะเกียบ,,2,2000,4000,,ธนพล,OP-009
07/24/18,TMSC0261,,Epson L100 ฟ้า,,1,200,200,,Metro system,OP-009
07/24/18,TMSC0261,,Epson L100 ดำ,,1,200,200,,Metro system,OP-009
07/24/18,TMSC0261,,Epson L100 เหลือง,,1,200,200,,Metro system,OP-009
09/04/18,TMSC0266,,ผงซักฟอกโปร 25 กิโล,,1,750,750,,NPK,OP-009
09/04/18,TMSC0267,,"สายยางใยลวด 1"" ยาว 10 เมตร",,2,248,496,,ธารทองสุวรรณภูมิ,OP-009
09/04/18,TMSC0267,,"เคเบิ้ลไทร์ 6""",,6,45,270,,ธารทองสุวรรณภูมิ,OP-009
09/04/18,TMSC0267,,ไขควงหัวบล็อคเบอร์ 8 ด้ามยาว,,2,200,400,,ธารทองสุวรรณภูมิ,OP-009
09/25/18,TMSC0287,,เทปพันสายไฟ,,36,15,540,,ธารทองสุวรรณภูมิ,OP-009
09/25/18,TMSC0287,,ที่ตักผงอลูมิเนียม,,3,140,420,,ธารทองสุวรรณภูมิ,OP-009
09/28/18,TMSC0294,,ถังบีบน้ำผ้าม็อบถูพื้น 20 ลิตร,,1,978.5,978.5,,เจนบรรเจิด,OP-009
09/28/18,TMSC0295,,"ไม้ม็อบ 10""",,2,179,358,,COL,OP-009
09/28/18,TMSC0296,,"คลิปขาวปากแบน 2""",,40,96,3840,,สุ่ยเซ้งเครื่องเขียน,OP-009
10/01/18,TMSC0297,,ปากกาเพ้นท์ Sakura,,2,67,134,,COL,OP-009
10/01/18,TMSC0297,,ลวดเสียบกลม,,3,105,315,,COL,OP-009
10/01/18,TMSC0297,,เทปกันน้ำ + ตะขอแขวน,,1,90,90,,COL,OP-009
10/01/18,TMSC0298,,กระดาษ A4  70แกรม,,30,75,2250,,Roxy,OP-009
10/02/18,TMSC0301,,ใบมีดคัตเตอร์ 30,,2,45,90,,COL,OP-009
10/02/18,TMSC0301,,ใบมีดคัตเตอร์ 18 มม.,,2,32,64,,COL,OP-009
10/02/18,TMSC0301,,กุญแจหกเหลี่ยมหัวบอล ทาจิม่า,,1,435,435,,COL,OP-009
10/02/18,TMSC0307,,สีสเปรย์ KOBE No.238,,36,45,1620,,ธารทองสุวรรณภูมิ,OP-009
10/04/18,TMSC0314,,พ้อยเตอร์ Logitech R400,,1,1587.85,1587.85,,COL,OP-009
10/11/18,TMSC0315,,เทปพันเกลียว,,24,22,528,,ธารทองสุวรรณภูมิ,OP-009
10/11/18,TMSC0315,,ลวดสลิง ขนาด 2มม.ยาว200เมตร,,1,700,700,,ธารทองสุวรรณภูมิ,OP-009
